INSEE_DEP;NOM_COM_M;POPULATION;Nb_Ventes;PrixMoyen_M2
26;LARNAGE;1073;6;1875
26;MONTVENDRE;1167;6;1967
26;CHAPELLE EN VERCORS;699;6;2288
26;MONTSEGUR SUR LAUZON;1291;6;3914
26;MONTMEYRAN;2877;6;1962
26;ANDANCETTE;1338;6;1699
26;ESPELUCHE;1039;6;2072
26;CHATEAUNEUF DE GALAURE;1792;6;2080
26;BEAUVALLON;1582;6;1986
26;BEGUDE DE MAZENC;1670;6;1553
26;ALBON;1933;5;1355
26;EPINOUZE;1558;5;1810
26;MONTOISON;1912;5;2207
26;MOLLANS SUR OUVEZE;1060;5;1799
26;BEAUREGARD BARET;831;5;2260
26;MARSANNE;1333;5;2428
26;MARCHES;789;5;1850
26;SAINT SORLIN EN VALLOIRE;2250;5;1602
26;BEAUMONT MONTEUX;1304;5;2185
26;EYMEUX;1032;4;2021
26;BEAUFORT SUR GERVANNE;468;4;2512
26;MONTCLAR SUR GERVANNE;181;4;1808
26;GEYSSANS;721;4;2626
26;BEAUSEMBLANT;1434;4;2255
26;SUZE LA ROUSSE;2089;4;2223
26;POET LAVAL;923;4;1911
26;CHABRILLAN;706;4;2583
26;GARDE ADHEMAR;1048;4;2653
26;MONTELEGER;1798;4;2723
26;PONT DE BARRET;671;4;2327
26;VINSOBRES;1165;4;2337
26;TOURRETTES;1035;4;1799
26;SERVES SUR RHONE;743;4;1628
26;SAINT RESTITUT;1373;4;2023
26;VALAURIE;593;3;1710
26;SAINT BARDOUX;607;3;1914
26;GRAND SERRE;907;3;1374
26;PIEGROS LA CLASTRE;825;3;2260
26;SAINT FERREOL TRENTE PAS;248;3;2120
26;SAINT BARTHELEMY DE VALS;1884;3;1833
26;ARTHEMONAY;579;3;1891
26;BAUME D HOSTUN;567;3;1846
26;VASSIEUX EN VERCORS;322;3;1201
26;BAUME DE TRANSIT;859;3;2940
26;EROME;818;3;1828
26;MOTTE DE GALAURE;790;3;1630
26;CHAMARET;561;3;2312
26;COMBOVIN;409;3;1976
26;MOTTE CHALANCON;427;3;2334
26;SAINT MAURICE SUR EYGUES;771;3;2150
26;JAILLANS;894;3;2210
26;MIRMANDE;574;3;2789
26;SAINT MARCEL LES SAUZET;1247;3;1820
26;SOLAURE EN DIOIS;457;3;2072
26;LAVEYRON;1165;3;2147
26;HAUTERIVES;1900;3;1964
26;SAINT PANTALEON LES VIGNES;445;3;2504
26;COUCOURDE;1055;3;1348
26;BREN;557;3;2733
26;CROZES HERMITAGE;651;3;2271
26;CHARMES SUR L HERBASSE;934;3;2068
26;CHAROLS;903;3;1550
26;MALATAVERNE;1988;3;1846
26;MORAS EN VALLOIRE;657;3;1212
26;PUY SAINT MARTIN;881;3;6895
26;ROUSSAS;365;3;1528
26;GERVANS;560;3;1456
26;ANCONE;1329;3;1960
26;ESPENEL;167;3;1926
26;MERINDOL LES OLIVIERS;229;2;4959
26;SAULCE SUR RHONE;1850;2;2690
26;SAINT NAZAIRE LE DESERT;190;2;1320
26;GRANGES LES BEAUMONT;936;2;1996
26;SAOU;556;2;2509
26;SAINT NAZAIRE EN ROYANS;799;2;707
26;LAUPIE;774;2;1553
26;CLANSAYES;522;2;2514
26;SAINT GERVAIS SUR ROUBION;1000;2;2400
26;MONTMAUR EN DIOIS;82;2;2203
26;SOLERIEUX;342;2;2108
26;AUBRES;415;2;2453
26;SALLES SOUS BOIS;187;2;1397
26;POET SIGILLAT;119;2;1896
26;MONTCHENU;581;2;2558
26;SAINT JULIEN EN VERCORS;242;2;1505
26;CHARPEY;1367;2;1451
26;MARGES;1133;2;1391
26;MIRABEL ET BLACONS;1058;2;2415
26;ROCHEFORT SAMSON;1000;2;2363
26;SOUSPIERRE;97;2;3260
26;SEDERON;267;2;1504
26;PONTAIX;166;2;1034
26;TOUCHE;250;2;1733
26;MONTJOUX;339;2;1613
26;SAINTE EULALIE EN ROYANS;540;2;1676
26;MENGLON;501;2;933
26;LAPEYROUSE MORNAY;1217;2;1953
26;TRIORS;551;2;2423
26;TERSANNE;356;2;3519
26;CLIOUSCLAT;643;2;1853
26;SAINT PAUL LES ROMANS;1822;2;2232
26;CHANTEMERLE LES BLES;1278;2;1680
26;RATIERES;270;2;1691
26;SAUZET;1846;2;1860
26;PEYRUS;605;2;2097
26;CLEON D ANDRAN;845;2;2064
26;LUC EN DIOIS;489;2;2141
26;SAVASSE;1446;2;2212
26;LENS LESTANG;859;2;2175
26;SAINT JULIEN EN QUINT;155;1;3917
26;CHAFFAL;42;1;692
26;BARBIERES;1036;1;2047
26;CRUPIES;98;1;587
26;FRANCILLON SUR ROUBION;192;1;1529
26;VAUNAVEYS LA ROCHETTE;588;1;1910
26;CURNIER;172;1;1389
26;MONTAULIEU;83;1;5136
26;PARNANS;699;1;5811
26;SAINT LAURENT EN ROYANS;1391;1;2784
26;ORIOL EN ROYANS;536;1;3128
26;VOLVENT;34;1;1644
26;GIGORS ET LOZERON;178;1;1056
26;AUREL;242;1;1881
26;CHAVANNES;697;1;2100
26;BAUME CORNILLANE;438;1;1053
26;MUREILS;465;1;2061
26;HOSTUN;975;1;1667
26;SAINT DIZIER EN DIOIS;48;1;1386
26;SAINTE EUPHEMIE SUR OUVEZE;71;1;1094
26;SAINT MARTIN LE COLONEL;190;1;1897
26;CLAVEYSON;869;1;1677
26;PORTES EN VALDAINE;397;1;2057
26;REAUVILLE;383;1;3279
26;SAINT MARTIN D AOUT;382;1;1533
26;RECOUBEAU JANSAC;271;1;2000
26;PONSAS;521;1;1262
26;VENTEROL;705;1;3008
26;AUTICHAMP;119;1;5357
26;BOULC;126;1;1458
26;PUYGIRON;421;1;2511
26;MARSAZ;792;1;1962
26;SOYANS;381;1;3536
26;CREPOL;561;1;1290
26;ROCHEBAUDIN;121;1;1078
26;PLAISIANS;197;1;2059
26;BOURDEAUX;639;1;2206
26;CONDORCET;480;1;3032
26;BOUVIERES;147;1;1315
26;LUS LA CROIX HAUTE;549;1;950
26;SAINT AVIT;302;1;1151
26;TRUINAS;122;1;1633
26;VALDROME;146;1;1636
26;BENIVAY OLLON;62;1;1023
26;SAINT CHRISTOPHE ET LE LARIS;411;1;1045
26;MANTHES;669;1;1930
26;ROCHE SAINT SECRET BECONNE;446;1;1418
26;EYZAHUT;142;1;1837
26;SAINT ROMAN;189;1;2743
26;BELLEGARDE EN DIOIS;83;1;1505
26;SAINTE JALLE;304;1;1813
26;SAINT AUBAN SUR L OUVEZE;215;1;2500
26;BATIE ROLLAND;1001;1;1933
26;CHATEAUDOUBLE;581;1;2702
26;MANAS;195;1;3432
26;SALETTES;148;1;2375
26;ECHEVIS;48;1;2457
26;CHATILLON EN DIOIS;667;1;1587
26;BARNAVE;193;1;714
26;UPIE;1529;1;1886
26;SAHUNE;315;1;2273
27;EVREUX;48899;116;1707
27;VERNON;23705;47;2229
27;VERNEUIL D AVRE ET D ITON;8164;19;1870
27;CONCHES EN OUCHE;5033;15;1399
27;MESNILS SUR ITON;6116;11;1440
27;EZY SUR EURE;3658;11;1662
27;GISORS;11918;11;1677
27;VEXIN SUR EPTE;6121;10;1884
27;SAINT SEBASTIEN DE MORSENT;5750;10;1775
27;IVRY LA BATAILLE;2754;10;2057
27;SAINT MARCEL;4541;9;1910
27;GRAVIGNY;3915;9;1788
27;SAINT ANDRE DE L EURE;3965;9;1959
27;GARENNES SUR EURE;1889;8;1968
27;BERNAY;10392;8;1115
27;GUICHAINVILLE;2682;8;1760
27;COUTURE BOUSSEY;2322;8;1902
27;ETREPAGNY;3816;7;1645
27;PACY SUR EURE;5092;6;2515
27;ILLIERS L EVEQUE;996;5;1694
27;HOULBEC COCHEREL;1320;5;2534
27;NONANCOURT;2284;5;1885
27;SAINT GERMAIN SUR AVRE;1184;5;1618
27;SAINTE MARTHE;514;5;1595
27;BUEIL;1632;5;2294
27;COURCELLES SUR SEINE;2035;5;1759
27;BOIS LE ROI;1165;5;2272
27;BRETEUIL;4495;5;1319
27;BONNEVILLE SUR ITON;2182;4;1766
27;MARBOIS;1413;4;1160
27;GRAND BOURGTHEROULDE;3723;4;2111
27;SACQUENVILLE;1219;4;1756
27;CROTH;1321;4;1942
27;COURDEMANCHE;597;4;1521
27;CIERREY;730;4;1913
27;RUGLES;2279;4;1129
27;MESNIL EN OUCHE;4700;4;1342
27;MARCILLY LA CAMPAGNE;1181;4;1382
27;CHAMBOIS;1356;4;1494
27;SAINTE COLOMBE LA COMMANDERIE;835;4;1401
27;LOUVIERS;18538;4;1278
27;VIEILLE LYRE;655;4;1191
27;BOTTEREAUX;354;4;1490
27;ROMILLY SUR ANDELLE;3237;3;2195
27;COLLANDRES QUINCARNON;226;3;1555
27;VESLY;689;3;2053
27;SYLVAINS LES MOULINS;1296;3;1755
27;SAINT DENIS LE FERMENT;485;3;1904
27;CAPELLE LES GRANDS;433;3;1397
27;SAINT PIERRE DES FLEURS;1536;3;2081
27;MARCILLY SUR EURE;1575;3;2232
27;CHAPELLE LONGUEVILLE;3416;3;1930
27;MADELEINE DE NONANCOURT;1148;3;1564
27;MOISVILLE;231;3;1223
27;PRESSAGNY L ORGUEILLEUX;706;3;1282
27;IRREVILLE;471;3;1864
27;AMBENAY;571;3;1186
27;SAINT OUEN DU TILLEUL;1629;3;1520
27;HUEST;787;3;1886
27;MENNEVAL;1400;3;1378
27;ANGERVILLE LA CAMPAGNE;1302;3;2206
27;AULNAY SUR ITON;710;3;1491
27;FIDELAIRE;1024;3;1446
27;VILLIERS EN DESOEUVRE;921;3;1811
27;SAINTE GENEVIEVE LES GASNY;665;3;1980
27;MOUETTES;772;3;2075
27;FONTAINE BELLENGER;1134;3;1365
27;BEUZEVILLE;4578;3;1850
27;SAINTE MARIE D ATTEZ;575;3;1214
27;HAYE MALHERBE;1409;3;1695
27;VAL DORE;919;2;2260
27;QUILLEBEUF SUR SEINE;900;2;1189
27;NOTRE DAME DE L ISLE;670;2;1573
27;DOUAINS;508;2;2409
27;GRAVERON SEMERVILLE;299;2;1642
27;GAILLON;6977;2;1108
27;TILLIERES SUR AVRE;1080;2;1749
27;MENESQUEVILLE;467;2;1878
27;BOURTH;1295;2;708
27;BAUX SAINTE CROIX;854;2;1813
27;BRESTOT;575;2;1765
27;BAZINCOURT SUR EPTE;757;2;2460
27;ANDELYS;8098;2;1213
27;NAGEL SEEZ MESNIL;327;2;1631
27;BALINES;563;2;1475
27;FLEURY SUR ANDELLE;1848;2;1330
27;CORMIER;407;2;1946
27;BOIS ARNAULT;711;2;1165
27;ARNIERES SUR ITON;1641;2;2065
27;GLISOLLES;833;2;1503
27;CONTEVILLE;985;2;2152
27;GROSSOEUVRE;1215;2;1630
27;CLAVILLE;1084;2;1242
27;BRETAGNOLLES;198;2;1994
27;BOULAY MORIN;771;2;1817
27;QUITTEBEUF;648;2;1306
27;FATOUVILLE GRESTAIN;762;2;1649
27;BROSVILLE;627;2;1888
27;MEREY;347;2;2116
27;FLIPOU;330;2;1032
27;MOUSSEAUX NEUVILLE;651;2;2081
27;BOURG ACHARD;3718;2;1589
27;COUDRES;549;2;1557
27;BEAUMONT LE ROGER;2946;2;1890
27;BROGLIE;1076;2;1378
27;CUVERVILLE;246;2;1447
27;BRIONNE;4325;2;1529
27;PREY;951;2;1878
27;VENTES;1047;2;1192
27;VIEIL EVREUX;804;2;1772
27;CHATEAU SUR EPTE;584;2;2029
27;SEBECOURT;480;2;1253
27;HOSMES;69;2;1218
27;CHERONVILLIERS;521;2;1146
27;BOSC DU THEIL;1363;2;1787
27;PONT SAINT PIERRE;1163;2;1332
27;AVIRON;1103;2;2217
27;GAUVILLE LA CAMPAGNE;565;2;1601
27;SAINT GERMAIN LA CAMPAGNE;887;2;1255
27;AIGLEVILLE;404;2;2641
27;BOUQUETOT;1080;2;1934
27;VANDRIMARE;959;2;1713
27;PONT AUDEMER;10436;2;1527
27;BEZU SAINT ELOI;1491;2;1806
27;REUILLY;531;2;2177
27;AMFREVILLE SUR ITON;821;1;1281
27;AMFREVILLE SOUS LES MONTS;501;1;1636
27;AMFREVILLE LES CHAMPS;459;1;930
27;ACON;473;1;867
27;ROUGE PERRIERS;368;1;1614
27;CHAMPENARD;265;1;1401
27;VILLEGATS;351;1;4545
27;TOURNEVILLE;328;1;2878
27;LANDE SAINT LEGER;356;1;2260
27;GASNY;3085;1;1504
27;SAINT GERMAIN DE FRESNEY;206;1;1495
27;MANDRES;371;1;1553
27;ROQUETTE;238;1;2833
27;BACQUEVILLE;618;1;1015
